length_ms,mean,mfcc_max,mfcc_mean,mfcc_std,sc_kur,sc_max,sc_mean,sc_min,sc_skew,sc_std,skew,stft_kur,stft_mean,stft_std,zcs,log_stft_min,log_kur
4605,0.3254289459624403,197.94543,-25.694962,134.97963,-1.1359430040445375,0.34355664760675897,4699.732351530626,791.880197531216,0.5898368384374504,3169.538181020509,-0.1307850326152006,-1.3612165303561374,0.49137455,0.3265357,12751,-2.923558838733469,3.182426521508797
4671,0.5066090395333325,226.94678,-28.049562,135.8242,-1.1249982633682127,0.4658235537471428,4554.440077275666,674.0425930168099,0.6173860518418429,3589.8555267001466,0.039244869954496,-1.3571384718374455,0.44058678,0.33875734,10079,-3.3658182715409426,1.4427428430342373
3837,0.5101887284094658,161.4961,-27.043932,120.78936,0.1153918530698923,0.4058373186874351,4749.41476534814,1323.7509599484572,1.1445108232378942,2736.45252779392,-0.3347537903007503,-1.3201078634390424,0.41381088,0.34975156,12197,-3.247353053456773,2.2845085481052356
5138,0.4512692342589201,223.48615,-28.618467,142.03996,-1.3556268811726655,0.4768142367055984,4441.455976659523,901.5151795392376,0.5949619238224011,3786.37706865581,-0.5351953863137321,-1.3133532847457954,0.44317546,0.33402973,10909,-2.81781762310468,2.0049271302590865
3437,0.47627678041679145,203.45126,-29.033659,181.8821,-1.6418973510464328,0.40317384596305983,5622.657930362267,1158.1671643252864,0.2433702510438453,3705.522643323422,-0.4941311440644316,-0.0355467197109082,0.72407687,0.2101258,8305,-1.4438205426370014,1.7294161328740911
4271,0.4958428691016152,210.63556,-29.461298,147.22406,-1.2961383548972791,0.42414092031948847,5180.654662402173,969.2935734990052,0.327442268193361,3282.9597376400225,-0.7342893177849749,-1.3748421227799783,0.49468553,0.32620522,12497,-2.4874459783860003,2.740854511412744
3337,0.4602560901696854,242.82207,-32.033707,180.04967,-1.533230984064181,0.5061697810728584,6389.993565966391,884.5324463144823,-0.1075629688810033,4077.673003421837,-0.4512205021837545,-0.8058541819581015,0.6231627,0.29609728,9513,-4.308558033009124,2.356619411053144
3770,0.3298956619583243,170.79276,-29.84757,147.52933,-1.216219718505461,0.4769983802292985,5703.158494945659,942.178667853543,0.4388390831630265,3374.9410625094847,-0.759182519138524,-1.2773813454056255,0.51569694,0.32013926,13929,-3.065072919793512,2.4568112143603265
3604,0.5398666269255258,265.94324,-26.629917,148.16357,-1.6048991935086054,0.5306673948002302,6093.838223147892,808.8477596866683,-0.0624779859981623,3939.098796519661,0.7958220818178002,-1.15746263391654,0.5789879,0.2945203,9665,-1.8820603390978479,2.686427587188278
4738,0.521261704873483,223.89674,-26.26104,123.64329,-1.353937777778418,0.46845709207325054,4643.467674480652,796.8270468476418,0.5528226603967518,3737.988557199415,0.1569430317789726,-1.4442555309370793,0.4678594,0.34036192,12375,-3.23321641327662,1.5504676111303948
4171,0.6661144644752357,187.96237,-22.801287,118.18105,-0.1930640292057344,0.23112311261122986,3888.76149429314,866.9475136591388,1.0078350230273994,2505.501745312227,-0.3081995350856708,-1.4925858346588918,0.49068865,0.3450509,11344,-2.6958701984355233,2.285685299076879
4071,0.5336299064172377,248.14407,-24.785637,153.76323,-1.4697920418920118,0.30016111087122377,5104.470226652569,778.8015699751228,0.1396168664073762,3293.6660872199973,0.5710074632228127,-1.2378152342489712,0.56528175,0.2935768,11399,-1.6673035649981813,2.425238585450568
3570,0.2216625435832119,187.47682,-24.057545,130.69365,-1.0062225410560828,0.27774284585353415,4556.1806719149445,819.8809089336426,0.683537080323357,3123.2649399832903,-0.0812179773261024,-1.1734680484800288,0.5952467,0.317812,9832,-3.4531359295110278,2.589137798741767
3604,0.7559689437224835,208.88715,-25.353374,156.25537,-1.3140530814514642,0.2074243593051286,4412.135475219247,374.3032907382786,0.386763200953795,2914.614992901934,-1.3677311131781538,-1.257560677429872,0.5757309,0.3110664,8833,-2.551696431497544,2.06468940586863
4271,0.33205668557178786,217.36505,-25.863136,133.59401,-1.0642447469613976,0.49527914997660083,4711.166146031375,666.8936014889156,0.6522539243851139,3656.0090115730254,-0.7480127758236597,-1.2803477202232287,0.44365394,0.3287561,11529,-2.685777962661338,1.597157237072234
4671,0.45449030895866216,227.4949,-29.973415,148.66145,-1.6332214833129428,0.4788405700735043,5211.18233876375,639.4963275912178,0.4586462082441515,4625.9461594419645,0.2508694564511581,-1.4483463034690702,0.48968497,0.34326857,5885,-3.6530906040035322,1.5051768039519384
4004,0.5450801518567331,220.72968,-31.220362,166.62672,-1.6649179461967685,0.9032882074130774,6481.998135540556,738.1953214307935,0.1084699514160712,4379.124939025182,1.0124982124933692,-1.149961690802917,0.58841205,0.2877882,9857,-3.6450407674057903,2.216409030626419
3770,0.7644435170487518,169.16301,-19.65508,91.722946,0.2893081239749273,0.26027023547846884,4924.935071291434,973.7561935134144,0.7635996593042194,2062.305462469061,0.17546948563394,-1.2115247563077172,0.47031972,0.3219338,14503,-3.1616436849595755,2.6627205477423996
3237,0.3659807499699089,180.0466,-25.759064,117.63337,-0.9162146321062492,0.29490800259358585,4882.194257345241,1099.9606516549884,0.5491520346750641,2653.749585954144,0.158655905195017,-1.3330544092733672,0.52097434,0.32866496,7956,-2.6726010714881436,3.076371697104379
4371,0.5037885727700097,203.85406,-25.23868,135.74901,-1.4232451875568528,0.40209631770879967,4563.408218489984,699.3467473510111,0.4559682958337818,3471.5466178099714,-0.419073619886211,-1.502955094928887,0.49964985,0.34763005,9864,-3.065937020979769,1.5513179999875115
3637,0.4082275739924283,200.87946,-28.239223,140.44786,-1.3133063762041004,0.5139554246258607,6190.885482809308,1295.660224510737,0.0440002847152315,3254.250576060565,-0.0614765806985621,-1.2113898079079426,0.50579935,0.30563667,12356,-2.7073755107499737,2.781860561634803
3303,0.42061645513345247,224.49268,-28.179468,150.83966,-1.5940215359008534,0.5128221619565188,6857.730668645566,834.9163127271844,-0.2647500543084638,3945.6417780511297,-1.2000680585003838,-0.8619401772407245,0.6369019,0.2958712,10302,-2.459778348756168,2.9649257554343795
4438,0.6481240382287992,220.60666,-26.20058,144.16644,-1.109613234836373,0.35327267267217416,4430.172869010485,715.8104263591997,0.5772199239408504,3388.311018885417,-0.87357076031546,-1.2746750941004117,0.43071872,0.3337268,11794,-2.737442438112206,1.6053169699965546
3637,0.6204176184159013,183.73495,-20.32281,92.43188,-1.5150622794567234,0.3614522078136968,5968.927955375586,1351.7532477516395,0.1470698809559598,3208.968687292298,0.2871362398898093,-1.144744588106409,0.50016135,0.30885926,14439,-2.805495398633355,2.652658368919984
3070,0.7747265014107005,167.19275,-22.913387,109.519,-0.2047733512754392,0.3479846539645451,4725.25825330312,1235.3619402638892,0.907196357779846,2514.53890730872,-0.0188946132786645,-1.2363414206805885,0.5085252,0.31618878,9757,-2.5500172790424,2.8454425480509293
3804,0.5814436649026878,213.23964,-24.734987,137.44766,-1.5306568383693042,0.4252020094589546,5861.420518820157,1123.5237402318585,0.0705965341421513,3480.076175533575,-0.2260200968648327,-1.055540990269157,0.5677504,0.28344664,12571,-1.9694735840626791,3.130550912630768
3470,0.3926136371229735,190.3216,-26.474949,157.66322,-1.2867147357912951,0.37090834193325906,6026.8125807549,1109.9697742981389,-0.0700407105471541,2952.8158463326167,-0.5981904570739742,-1.047463790424467,0.63629574,0.29079348,10686,-1.9901687319686856,2.1270463196978917
3036,0.42908512367054125,234.09651,-32.90633,161.71474,-1.529703379942904,0.45648579206112316,6967.546695257579,1194.9351013621672,-0.4451136976157445,3848.737361966346,-0.316437527684066,-1.2012479208479658,0.58398455,0.32983267,9668,-2.6539816394247193,2.432008781908563
5205,0.37414104310942037,213.35417,-24.023241,125.55018,-0.8173082751195739,0.37214146928830993,4383.234442248667,990.1239682904,0.8459275660170225,3417.021194185548,-0.3064310487931944,-1.424315947162667,0.48309988,0.33276564,14405,-2.2871582412863347,2.1136172699881053
4271,0.45259487197008436,197.81613,-24.833725,132.75812,-1.1899132634560934,0.4450375508321853,4377.506144435741,686.0474289091458,0.5437088757395034,3219.706181922635,-0.1660516212653188,-1.458789466419621,0.4816688,0.34269238,8901,-2.819725560723849,2.3511118622207547
3437,0.4456177922810402,218.78334,-28.186039,152.13123,-1.488966944077939,0.47681423293165515,6277.510527540589,735.6777846207358,-0.0064822699960035,3743.2165636516793,0.0099315580986893,-1.089905189793316,0.5925836,0.3028366,12223,-3.731886641220319,2.3057910518236504
3470,0.6972469581599776,194.28781,-25.056036,141.58673,-1.5287482832903028,0.3462946568840073,5965.15556511213,1170.1555580424515,-0.050820322714852,3380.4397088506166,-0.648986697488077,-1.042928390388929,0.61904126,0.30097198,9681,-2.5915584060001553,2.730264593107507
3136,0.5727876942841876,207.5463,-30.27926,155.16748,-1.6037625255478556,0.36964360276520397,6472.945026018182,1063.0714317045342,-0.1924404577457604,3524.740997324162,-0.3744608144377045,-1.0254833129556973,0.56447494,0.2901806,9624,-3.413370426805748,3.0868900713418794
3604,0.5339501758160505,234.71371,-31.663052,167.01564,-1.78991416205523,0.5820604086586385,6874.560407504911,1119.9696919278585,-0.0527873199423398,4595.141612818874,0.763073564025859,-0.9033695840410544,0.6440443,0.27135903,5747,-3.421096843452558,2.9784872465341095
3370,0.610327665629892,257.29248,-27.803827,156.20995,-1.570144872526127,0.2781276129355327,5716.662425676294,745.9042596551418,-0.0727389767638409,3429.548401538881,-0.5012198091797824,-1.0062650914952784,0.5852598,0.2819669,10541,-1.7030862801740658,3.2212770756192155
4304,0.36260066591616513,217.02007,-28.18969,135.85538,-1.633428458968374,0.5442418966602849,5735.917457766025,684.9490494785507,0.3240388447388766,4364.214988290934,0.6208542959793033,-1.4459063413537168,0.4933673,0.3385531,7247,-3.5283111475156836,2.0032423077143457
4371,0.08472557757987487,220.45473,-24.778969,133.90451,-1.2469058335546583,0.7073344320872683,4775.541282627896,867.643373328649,0.3560725631010147,3201.9921540513383,-0.3194442357021089,-1.3571567503699462,0.49686795,0.3244202,12017,-2.250560806378396,2.92401748865543
3570,0.7215984887701334,219.49924,-27.120966,157.02109,-1.0877551551810627,0.9204168903091738,5589.352592350854,852.8275225858191,0.1536346607554238,3423.3125094141387,-0.8811832482836125,-1.0509416442120016,0.56319064,0.27946487,11521,-2.2686313384880354,3.0563393666685723
3303,0.5375935853578517,236.70389,-31.827303,165.35535,-1.627444723619189,0.8554746487680837,7416.297747292411,669.0043214685311,-0.3039291686082504,4428.027506059823,0.9040334146409292,-0.8517748541079868,0.63309145,0.28052926,8015,-3.388607499352151,2.7099493970264654
4671,0.38848533641879857,193.63303,-20.826569,104.22217,0.6768045575289046,0.29424723167418215,2896.9044560783213,413.88726806415946,1.3135132674415393,2274.5586284545816,0.144688582005645,-1.4681951164021505,0.46854347,0.35431138,12987,-2.750360721184962,1.7100291309300195
3837,0.4315603077029552,246.22705,-24.713737,155.25789,-1.610881981654272,0.24238640864632738,5121.585648596021,918.8885362871032,-0.0698120043964757,3116.356935047172,-0.3559126094432395,-1.0771552327521177,0.62456274,0.29701427,8898,-1.669305284363392,2.9652793477991213
3737,0.5063861193213821,201.21793,-29.50559,153.29803,-0.7158161193659067,0.5087699739592257,4101.121191130869,847.2027350676333,0.6795912956037488,3541.5381996572382,-0.4911063104172126,-1.2380786358365394,0.4334212,0.3319453,9886,-3.8412593253390206,2.895308992846304
3437,0.4391112363887868,221.10089,-30.044258,148.57848,-1.2286308676033058,0.529217584188287,4968.033484446734,970.1970975776801,0.3481206913522645,3859.034169742559,-0.1464118564470006,-1.3036593378942103,0.4817626,0.3310659,9586,-3.777054112685013,2.850070571271772
3537,0.46957593145104776,238.40872,-25.018785,154.74158,-1.3590662930672115,0.31260414452437824,5396.370707686877,864.0195264922559,-0.2641543970159589,2871.8075560219186,-0.504574645328742,-0.944016691701981,0.6469604,0.29381222,8333,-1.9163453678750588,2.6529468279049913
5205,0.17969658712591857,206.08015,-19.701262,115.71763,-0.4949740624173793,0.08476327972842157,3260.1007929330817,166.03578168814082,0.7987870618645047,2186.7361009708948,-0.2484594789757169,-1.4272728836386523,0.51932496,0.33570525,11765,-2.4375317160051977,2.3415503034902017
4271,0.4287168778348191,221.26883,-28.015911,133.54485,-1.0586732350354622,0.4774576947711478,4727.84623777584,643.8935569891057,0.4757666739946322,3242.757987998618,0.3355799635988258,-1.1914715014828003,0.45000374,0.31999767,12059,-2.499718038174924,2.154024692034364
2970,0.4752289031668923,176.54659,-27.628462,138.48993,-0.9665723532620154,0.1725519187185271,5340.579284928584,1453.357390037624,0.2392784377065202,2302.1362500238047,-0.8377063368063389,-1.178704651781506,0.53357357,0.31363547,10142,-3.220557530236848,2.4177370255902857
3136,0.5825752594912185,231.06982,-30.4735,162.70555,-1.525080419982683,0.4838760774571648,6882.796076115439,901.7386267072292,-0.3186753351616928,3799.1878148939218,0.1543262957724317,-1.324432558166282,0.5787634,0.30855852,8730,-2.33483643238461,2.74491104895773
3971,0.13514714489757107,178.56194,-20.624151,109.90113,-0.7885159804380248,0.3763314719616381,4845.27050199402,996.950539598008,0.8747075636325466,3157.560063556746,0.1903204557628955,-1.4249332415432434,0.5208859,0.33779234,11070,-2.495805297932304,2.6494821217986586
3437,0.7522633950823476,203.98688,-29.400892,156.12514,-0.9282731842444942,0.33486441618845975,4652.426528516157,1218.7637558701765,0.441489801143581,2608.0255688085635,-0.309282083514488,-1.444202068390614,0.5661038,0.34624076,6752,-2.521671782448061,2.1359094080063574
3537,0.5827178473483443,217.12436,-27.435438,140.54955,-1.6772723907126017,0.4847851931098879,6565.232770160498,1031.733708819224,-0.1264961115141264,3962.715100596281,0.0104535598683486,-1.1075611376208248,0.5995188,0.31554434,10915,-2.3986774149424672,2.2988803327450382
3704,0.35906650706072507,216.62242,-28.624546,145.05917,-1.552615926561702,0.5120447292062367,5784.844646129886,874.8802032681037,-0.0010662323195503,3609.398825364096,-0.5335009952191644,-1.3479974440202993,0.550159,0.33326387,10811,-2.99403109217806,2.3679519922071806
4404,0.3126380445988913,219.75618,-26.742825,140.55911,-0.9369423875175626,0.48040367937879275,4742.653967211212,893.9612540647406,0.7332877982255703,3611.486320842188,0.0409561249029064,-1.4429317317270856,0.46660164,0.34143752,10663,-3.3873986881504585,1.6259055994500418
4104,0.3659023692845791,198.75383,-27.958883,140.27863,-1.4699048783524398,0.5349460420908514,5999.585124910776,1037.5743472837155,0.185620432957637,3549.324712770357,-0.0664009806592131,-1.3181270425427098,0.54505503,0.3315977,12213,-4.252374003354344,2.0366878884485047
4538,0.4316854392421386,219.1008,-27.733782,136.00699,-1.4729085599914649,0.45744671360548783,5088.898204562757,1109.2570970376237,0.4023102576144258,3581.8588290312555,-0.0439226693790048,-1.4011285191423264,0.45364323,0.34279507,13438,-2.762892710796879,1.4211659500806795
3403,0.48143348969549954,174.62973,-26.766916,109.788574,-0.9280605466002774,0.4922266590136411,5648.765101573593,738.8367701946117,0.263604159857156,3317.661230278713,0.260222831296392,-1.3998374693862774,0.4568784,0.3439028,15215,-3.4442723152922365,2.335544806275973
4171,0.2823336029757578,156.01974,-22.55206,87.07379,-1.5014027569207171,0.4769094864855893,6289.271067080682,1516.3697811438367,0.2704608277493475,3257.617139087812,0.3352563329488435,-1.3751771557728292,0.41918644,0.35007542,17245,-3.3320442664713843,2.1637240234678976
3504,0.5980622661455548,182.72093,-26.00672,121.11227,-1.6414408335862627,0.3579433497254536,6672.882519893184,928.416758704162,-0.1284721405822472,3597.8508341434435,0.1203447633163753,-1.0750290378211296,0.59866893,0.31702977,13171,-2.780255432494866,2.714217837039997
4338,0.6781816905436361,167.33984,-19.664587,97.20306,0.9708857019403232,0.11528199137429163,4006.054229506004,697.251960084305,1.1945013062951793,1855.5243766128256,0.3872581116652809,-1.4954433491973802,0.54952395,0.34484735,13446,-2.659726820614413,2.607604549796031
4338,0.2845434720442611,226.93893,-24.984482,150.0708,0.8572437883135273,0.4793195178053492,3444.312967049465,514.9748143791285,1.4556653675168578,3485.9973860536206,0.3497361817650174,-1.5831029517416964,0.50017893,0.3653659,5253,-3.6458196423591165,1.8911913271770178
3103,0.6660601146008333,176.35675,-24.94049,121.94425,-1.195252261417228,0.3574170633879657,6006.1619752866245,1244.4712177519798,0.0925133081375839,2762.653091142713,-0.4821721832108844,-1.1489542303958695,0.5925943,0.3277995,8667,-3.135642046604877,2.645829519360209
4872,0.7000308232467485,215.70412,-22.82962,132.24562,-1.0430066663212052,0.13745638733033172,3653.685552693167,727.7137729146585,0.5563713948666357,2471.4445508157537,-1.0693636926183367,-1.4371389011550164,0.5057523,0.33727005,11731,-3.0578039753771247,1.4791212902465156
3537,0.497987034496037,250.40414,-25.48061,165.3969,-1.4325114940040455,0.21434528787524,5111.346378270674,667.9927847345659,-0.216808899555483,2969.227329034567,-0.8342475639549479,-1.1405174140091157,0.60034364,0.2860139,8093,-1.6112403040017405,2.249602758293527
4004,0.2892891508822889,199.02417,-23.928638,133.01399,-1.0069976233121831,0.16860122881987533,4365.088488319011,1312.4696904370765,0.649531589164256,2582.774310275697,-0.5922319082288204,-1.340129589005172,0.5129514,0.31691918,12639,-2.4182211590469835,2.2542419049659066
5205,0.5894685574875174,207.06708,-25.200089,120.85699,0.4047941686426095,0.5119867136764704,3671.1040558295736,837.4817170516942,1.399872611528177,3672.57677316883,-0.196020229962158,-1.437400094667477,0.4245542,0.35773644,10156,-2.6422377895002285,1.4268632223390636
3537,0.3149001302068174,228.44568,-29.296888,157.33015,-1.3420856737744853,0.5265833905559939,5309.717332656187,858.4545116246196,0.3004197949052038,3612.543807370089,-0.3612665398358844,-1.2268596950735966,0.53297895,0.30571806,7846,-2.5824594562346217,2.340002064115488
3670,0.5384048861885761,224.77536,-29.849886,149.56656,-1.7366663441488286,0.49278200934460814,6792.231705269403,1034.3544937914871,-0.1421405598337015,4074.893552009823,0.9071719268794064,-1.050506966657205,0.58578426,0.30264807,9559,-2.20308735415451,2.5187299044311136
4004,0.5373029121702125,242.95561,-30.723736,157.9746,-1.5955094877279137,0.514755797244587,6373.568437800745,256.71245588744,-0.0685934690630586,4185.729108015774,0.8780726893847385,-1.135505128324298,0.5635996,0.3108244,9709,-3.826765119936349,2.445325989984364
5038,0.6740955822315808,237.77087,-26.52336,141.28117,-1.1453618645667138,0.5912180123779269,4712.717130825773,502.2159494161547,0.6296773100426221,3691.377601364444,-0.2271116945418481,-1.3972617557185985,0.46516764,0.3362989,11163,-3.895548931127273,1.8075297408734765
4938,0.39394644927271205,216.73117,-25.374443,139.3912,-1.3969452284582629,0.49142904768538,4768.810006113672,906.282263990244,0.557349362930335,3711.562630356268,0.1878280863824357,-1.4943427778336602,0.48585948,0.34517616,9817,-3.058036341587769,1.6980533327213885
4605,0.5463709388779102,207.57587,-30.883106,164.02626,-1.4964001386955397,0.5105299958456629,6270.261387663389,685.5990408383775,0.053542144224374,3940.7141731125344,0.9276362331878988,-1.065999284886303,0.5620937,0.29519957,10909,-2.7689680496984472,2.4907430662907566
3270,0.30280225133882,228.63307,-28.679407,160.14818,-1.552369179610604,0.41654598913510826,6295.314492554095,846.8111866803114,-0.1885192368177166,3642.806550258186,-0.3016754672315244,-0.985017693227308,0.616591,0.30600706,8472,-2.904736788313917,2.195087373241804
4872,0.45877465222403396,221.48242,-29.02738,149.41985,-1.4863790820028937,0.5294072815471251,4889.582524264321,931.2491699396865,0.4991129908265625,3942.52893159818,0.0139315257222784,-1.5066140031938569,0.4569407,0.35636497,12537,-3.0133412596787323,1.081700331153991
3437,0.5467058961977884,237.42914,-30.782503,171.00209,-1.741239544506683,0.5080192823981793,6715.377638979052,876.5240431437127,-0.2426295573866923,4279.151194701976,-0.0853999518753469,-0.997259099543673,0.6329806,0.2986785,9293,-1.7923968663193321,2.560897624796115
3537,0.5048447681584404,204.68369,-30.988361,161.13136,-1.3842207807775673,0.47681425449704595,4612.975400277556,961.4646777603111,0.2968173936843896,3767.339065173739,0.0471129298351881,-1.4207583038021925,0.43676248,0.3530292,12321,-3.72402270330519,2.1470805109180118
3537,0.4642317511703386,220.95029,-32.05165,168.47473,-1.3802642350929912,0.4957665888933881,5575.586719844193,942.716413217121,0.1720716310157819,3841.913477488446,0.0092143089052149,-1.2552015949429458,0.52262306,0.316908,10059,-3.6047502220849115,2.7090072316642595
3237,0.4378891016658085,243.42041,-31.619072,169.90286,-1.5015586592176748,0.5281698407279815,7112.25515694908,799.1834070025275,-0.4307059051499721,4077.14844361242,-0.20551862010084,-0.8728020216552719,0.63121146,0.2727279,10615,-3.414539357062665,2.619319567319821
5105,0.5371532249744165,210.64688,-31.427479,155.08672,-1.2402280143381643,0.5032221604528263,4748.287940819063,554.3059334615386,0.6064289909195293,3941.227015693508,-0.465878277125281,-1.443691621337236,0.45840368,0.34578037,13593,-4.11838224145437,1.1340088099778056
4838,0.20019809869560118,199.58078,-15.55187,96.150734,-0.0394457794639908,0.21047910243616225,3178.5714301217868,179.05964096302517,0.8519306257893926,2147.441192912967,0.0302805737829042,-1.4306148790996451,0.54504514,0.33363,14705,-2.188885872225367,2.260544080709767
4137,0.2949054400648843,205.47725,-17.836237,99.88082,0.3428824050536025,0.11615036971948484,3647.700583796901,1100.086737003481,1.1147065042592987,2027.3407578114727,-0.0167719524831702,-1.397081171516258,0.5080486,0.33303317,11917,-2.6917186209685284,2.087433829260263
3470,0.41326925463929925,231.1904,-25.246347,139.47186,-1.43508146069938,0.27128043724937134,5879.123227631623,1036.4098788577962,-0.3352653046040943,3134.212294673913,-0.1097972223334282,-0.9139065308583256,0.61195594,0.29274058,15301,-2.903401192289822,2.8348222797691798
3504,0.5094677646110655,191.7558,-28.15185,129.52382,-0.9321949891175888,0.47681417470511056,4400.990507910766,249.03302958848712,0.4955936813718042,3426.510682247724,0.1081522442824042,-1.1910123057690756,0.40563756,0.337636,11747,-3.788681173727424,2.366603402653862
4471,0.8076427251947039,191.92912,-20.18347,98.22037,0.6212123067548299,0.0734261354787929,3602.946174360958,1296.5123515351193,1.1472622526660503,1795.028210431289,0.0248300127516042,-0.9498655660066792,0.43725917,0.30375406,18134,-2.222505972295853,1.772110345143125
4538,0.9416099322155163,215.6806,-19.205399,109.51932,-0.5377944105358607,0.1714160226602368,3423.744732350779,224.31344692233293,0.8403639102400634,2548.8270002251106,-0.6787684701567245,-1.3937420879940854,0.54148304,0.3361873,13830,-2.6460786360145017,2.7055653809918803
4605,0.6583824805560728,194.58786,-23.296698,109.99629,-0.2413779112319729,0.4768375901989011,3718.56997821312,341.49317080543074,0.7553989421530669,2184.635349648917,0.0453291881698046,-1.170170077756681,0.43036482,0.32716116,15953,-4.22594628740457,1.6876212529629224
4938,0.30934607036816386,229.79543,-23.387093,131.29477,-0.6905426821624494,0.16224595111289247,3487.0984629254403,548.0767649251085,0.6574581241602362,2515.8133492642914,-0.4626893947829998,-1.2543198973164624,0.45751113,0.32688358,12168,-2.6275668497628017,2.280786637136816
4304,0.6705999883276799,178.45496,-24.079773,108.11124,-1.0824017387725775,0.13911993087922775,4655.68640734861,950.6825647896296,0.5616163582283271,2626.310764273301,-0.251271676157533,-1.2639903305111049,0.4540708,0.32922325,17605,-3.119325347031741,2.6335811341904867
3737,0.2561186386531809,174.27687,-23.500803,120.58038,-0.9677410878159334,0.12850848497804396,4816.932657773843,1261.297575692563,0.2998376655067375,2215.8568171620186,-1.3198483587539385,-1.252282190479283,0.48852447,0.32023942,10147,-3.1765215322405744,2.696084053075605
5105,0.6045597291502764,208.51466,-19.689026,108.832565,-0.3313275686626662,0.12478579974318582,3573.670930744664,557.457568428287,0.8565332470763222,2101.291648441484,-0.0804649341446408,-1.4293503964654486,0.53503036,0.33230385,11266,-2.233324172029213,2.163979010716864
4972,0.4668590375203377,191.09657,-31.735594,157.6833,0.3337579270513999,0.48547567322553875,3216.889677322344,538.8294855397749,1.1641340170767107,3201.5924554383587,-0.3015553268929436,-1.0906940716700628,0.3759541,0.3356281,8530,-4.009051006965706,1.4415417446295762
4338,0.4007329742192182,218.73776,-28.69101,152.0268,-1.4636963946433024,0.39239996944363975,4945.298276978493,987.3988667360632,0.3963836436917582,3642.961831519594,0.0927929505107482,-1.4170156034411523,0.47394913,0.33918124,10479,-2.4507043133490325,1.7290590832205002
3937,0.5094619330070573,227.19824,-30.031382,144.43942,-1.388427954094313,0.14449343683824795,4647.8944416841605,1080.9341713791678,0.1235425027056909,2544.109956785143,-0.0772996279818313,-1.084462857939963,0.47824332,0.2989153,15990,-2.100568896215301,2.835044482583461
3704,0.4584002061075833,225.2124,-27.780397,150.9292,-1.690540411586818,0.38217381929781263,5886.250665172441,772.9481653698614,0.0630702241786111,3848.101887756704,0.0279815688717193,-1.2200752413158276,0.5848123,0.3087938,10633,-2.2718515619830124,2.6411675826312515
3337,0.4728106296653769,245.18195,-29.279116,160.35986,-1.5876907528554134,0.45390506895730964,5944.218863809501,863.8170938931858,-0.0199860067131075,3763.861934144401,-0.091716550385765,-1.2901784713272175,0.58374554,0.3123633,10351,-2.06450180306426,2.3476333060874226
4404,0.5062097215554779,177.259,-24.734459,142.5526,-1.3854959346057998,0.47692799245863066,5754.215269851084,1423.275570588241,0.2629124862316461,3196.9312159929905,0.824587151136247,-1.169568992142406,0.5611948,0.28668645,14955,-1.845580409416603,3.1981512825683343
5038,0.504402282902413,217.97401,-29.290236,152.651,-1.3892117233566137,0.36783055322247993,4442.808940049616,680.8548215124749,0.5638713005491622,3676.222089430288,0.0764110373035601,-1.3559647848934366,0.42594585,0.34617737,11115,-3.517730714144454,1.4184180150936723
4304,0.6044403337627126,197.40244,-30.119225,147.98495,-1.4638078986491283,0.4887959569147141,5277.284519456956,1009.4189971448978,0.3601643980260394,3632.083237364476,0.1339396976291317,-1.3485737336692225,0.4993346,0.32382122,11459,-2.3226623751052164,1.5376174274132235
4638,0.4135404586095638,204.41403,-19.82441,102.46762,-0.8531000782695282,0.5003347865268792,4688.717469818351,871.3469554818887,0.7439561455603301,3294.42008863143,0.4304856089353844,-1.2891817660808078,0.4758135,0.32101458,14171,-2.4700067111794355,2.622245673287269
3337,0.4962809063723094,210.0687,-32.38886,152.12311,-1.6449147644988034,0.5262627011813693,6067.954188102402,1131.5455972606594,0.0640374681628208,4371.0154709346925,0.4228528293020782,-1.3867525239321403,0.53091496,0.3510995,6399,-3.511857656756222,2.1860075124505065
4571,0.5007282822037807,204.94466,-24.431036,120.36146,-1.273026443883679,0.3396213953732401,4996.268276362634,949.2223264335652,0.5029189894556407,3493.9863356479973,0.31246715746306,-1.3175277153037992,0.48053893,0.32122982,13816,-2.5714726224431823,1.6902145294280801
4638,0.47654732923919474,201.61336,-24.067045,119.550766,-1.538655555750294,0.4647702285672815,5088.3941938707,859.8784562538855,0.314471917126414,3532.707945675954,-0.1492061887099106,-1.2854986323679771,0.47572377,0.32201263,13265,-2.877553138498893,2.041841235815659
3237,0.5126744889823717,196.61972,-28.724707,124.44006,-1.617443655419899,0.48541376968543676,5607.431835227217,157.86228066068702,0.1991447357048337,4573.186399021716,0.5642953396761266,-1.5887759571425617,0.48689613,0.3769426,6263,-4.101278384047399,2.294397847837135
4705,0.43002624379330995,207.20287,-24.811226,121.1922,-0.9718624589056746,0.5177103735800002,4593.224066474983,837.0398487082848,0.5685010325731699,3367.2802932169434,-0.1055555827578814,-1.2388878080213486,0.44345683,0.32973272,12903,-3.339043264311231,2.4141719554244956
3670,0.49987561382328505,162.58966,-29.647736,121.04678,-1.1124352569829146,0.9569705342687786,6971.254657512391,1167.1130735780202,0.2020966433873546,3353.990777229388,0.1860408182429093,-1.3079097767788384,0.51281315,0.32705036,15351,-3.095048409790062,2.3206878101536015
4638,0.5302742772992667,155.03708,-30.191116,112.085144,-1.40223226694598,0.4770481589543194,5885.5034225741965,621.4775590035924,0.2451046271142771,3311.280395990625,0.3185713334889075,-1.3936276178518094,0.44621798,0.34741193,18195,-4.041795788882478,1.5832121164076738
